revised_movement_label,segBoundary_start,segBoundary_end,frame_length,average_speed,average_back_height
left_turning,39284,39324,40,110.88653948320939,26.335925612973845
sniffing,39325,39360,35,33.035401480139875,26.906908491197107
rising,39361,39381,20,17.781004110577577,29.487556576261277
grooming,39382,39406,24,28.291560081304773,40.69742667310521
sniffing,39407,39490,83,44.498321462342474,30.360312469609386
rising,39491,39512,21,59.34444210417473,35.41449018200735
sniffing,39513,39548,35,88.94006043585955,29.527652904102656
walking,39549,39588,39,167.5528629606997,26.437307109942907
sniffing,39589,39675,86,60.00317062757191,25.536267530232838
walking,39676,39709,33,150.7226120264442,25.41662209709966
sniffing,39710,39747,37,45.09894437667074,27.905347521904112
left_turning,39748,39794,46,79.60419228314487,27.337052706557575
sniffing,39795,39819,24,21.466405335163227,28.40268190422715
grooming,39820,39874,54,17.92423729998597,33.009221973212384
sniffing,39875,39889,14,23.619953868903718,28.434314386627612
rising,39890,39914,24,56.96952802773953,31.716889231347803
walking,39915,39947,32,100.78361872777347,29.063518258438055
stepping,39948,39968,20,83.55611850077796,28.822236265220752
walking,39969,40075,106,115.07344958323146,28.369987813926546
sniffing,40076,40099,23,39.83710634344188,28.24230989827521
walking,40100,40118,18,159.4657885289528,26.79612531286337
left_turning,40119,40145,26,98.420188879263,26.316454145886514
stepping,40146,40169,23,80.87522994150902,26.25233894699208
sniffing,40170,40239,69,50.80669251273436,23.662031061514877
left_turning,40240,40260,20,90.25892325996836,28.72704800824468
walking,40261,40281,20,84.78179150661927,27.24625820807434
sniffing,40282,40341,59,17.746601913834322,28.975259755620378
climbing,40342,40396,54,20.943974938936844,34.027171976754644
walking,40397,40426,29,164.26744671751823,26.790741880484834
sniffing,40427,40447,20,36.71278095106247,27.789427386451184
left_turning,40448,40485,37,125.62259715594998,29.25838167644331
sniffing,40486,40520,34,29.330898420362832,28.463543379556288
climbing,40521,40545,24,47.00795547875101,43.55940624334271
sniffing,40546,40555,9,46.11602832811838,32.842018710699016
trotting,40556,40587,31,186.08420586750626,34.57275069597561
sniffing,40588,40790,202,60.97743620631153,29.69749197589297
grooming,40791,40845,54,18.664233343370828,35.6675516473947
sniffing,40846,40921,75,23.250026518581716,28.13757762654213
climbing,40922,40971,49,17.16257193318545,35.74945735857594
sniffing,40972,41055,83,38.530216021970325,33.82606126105385
walking,41056,41102,46,136.52467484631964,32.08647914790961
sniffing,41103,41134,31,31.986544981464085,32.24302206829595
rising,41135,41201,66,37.46097756890744,30.388892400078873
stepping,41202,41250,48,78.51519511982619,26.948501385751126
sniffing,41251,41292,41,15.703618886475716,25.966138851354994
climbing,41293,41442,149,30.170251478194363,41.7316588722978
left_turning,41443,41472,29,83.13932660088334,35.01135889216089
sniffing,41473,41493,20,63.359881356348176,31.96858189268673
walking,41494,41540,46,151.8376836710636,34.60431288971972
rearing,41541,41555,14,45.76213613595662,36.19032183890194
left_turning,41556,41607,51,103.35145015972647,26.8706319532029
sniffing,41608,41660,52,36.74425316598557,24.902431679501035
stepping,41661,41668,7,109.07097813019473,25.475807375795497
walking,41669,41675,6,113.3493553798196,25.1676077113704
sniffing,41676,41697,21,37.2909425081658,29.364526826812096
right_turning,41698,41734,36,79.99825363303702,28.44550136856545
left_turning,41735,41775,40,94.51990310055169,28.607855782400954
sniffing,41776,41859,83,52.55440317538432,25.473865122730427
rearing,41860,41874,14,21.94888675739877,31.499677333991666
climbing,41875,41934,59,29.219668122646812,33.194696967376444
sniffing,41935,41985,50,37.9844175597274,27.533341262686445
walking,41986,42031,45,156.53390710939712,31.077116298775106
sniffing,42032,42122,90,42.84857440083718,30.017654453515288
right_turning,42123,42177,54,72.13642885755625,31.14509671971771
left_turning,42178,42216,38,126.65290128472651,25.117800712562723
sniffing,42217,42269,52,38.272378327002535,25.03187456953938
rearing,42270,42309,39,11.211037907967237,29.682811903611487
right_turning,42310,42342,32,39.934644165934785,28.07620096100411
sniffing,42343,42470,127,46.67957495231509,24.84121009384358
rearing,42471,42500,29,25.552849380009715,31.115135035216056
sniffing,42501,42662,161,42.703976032894616,28.686073369069852
walking,42663,42683,20,202.416360677346,29.352546485996772
sniffing,42684,42695,11,68.33285400243491,29.175131754553913
walking,42696,42713,17,98.33912288353507,29.40939413069532
right_turning,42714,42755,41,66.90538372106862,29.84324326167069
trotting,42756,42780,24,203.88737844518172,30.164495442801016
walking,42781,42819,38,124.2172814686305,28.247227174527136
left_turning,42820,42859,39,82.83977671254434,27.600767299437905
sniffing,42860,42891,31,33.38325814065634,29.102380400689015
left_turning,42892,42914,22,146.0379486439751,32.318265523331036
sniffing,42915,43033,118,29.51010124391224,29.98471469692569
walking,43034,43104,70,144.75987079102163,31.925410249180803
sniffing,43105,43144,39,27.273377673487886,27.301130467270934
right_turning,43145,43154,9,104.71923976250307,27.460199251853634
sniffing,43155,43201,46,66.7075024823136,27.176194555920706
rearing,43202,43236,34,23.89567385710306,33.31402634618329
climbing,43237,43296,59,30.804646957430958,50.22490993272603
rising,43297,43356,59,24.231229654710546,30.16655709267887
sniffing,43357,43554,197,40.566969401832445,30.406325327561873
climbing,43555,43614,59,17.275619420609782,34.16802288928145
sniffing,43615,43744,129,26.231394765936038,31.19072851195356
grooming,43745,43984,239,23.251771005458615,33.299330269047395
climbing,43985,44039,54,27.326354379007483,32.55286585909238
sniffing,44040,44074,34,25.50794753206184,34.46546719766541
grooming,44075,44159,84,37.20873057834942,37.580213142540885
rising,44160,44234,74,23.073942102295497,32.20688759827
sniffing,44235,44324,89,23.967288900591054,31.785943045954436
grooming,44325,44379,54,18.68610065580962,32.72058587416181
right_turning,44380,44396,16,58.111609856305584,35.165771586161455
walking,44397,44443,46,162.71324190020263,33.02527794253329
stepping,44444,44460,16,80.18736771384202,31.375330022484317
rising,44461,44518,57,76.24115349942396,29.021603957216197
hunching,44519,44563,44,21.965250945439674,33.5496680365861
sniffing,44564,44598,34,24.3874309654309,27.943324698450017
climbing,44599,44678,79,17.13531543764186,34.922243306886784
rising,44679,44713,34,19.71167357485443,28.298569214064496
climbing,44714,44743,29,55.94219095044807,43.65025049826537
sniffing,44744,45164,420,31.932598093254207,31.069421712252513
right_turning,45165,45180,15,60.70625920673662,27.10868471076876
sniffing,45181,45228,47,28.82597249338713,26.058737993672327
rising,45229,45298,69,66.22137810202943,29.44431501483244
sniffing,45299,45335,36,47.44163808832817,27.95641793275851
stepping,45336,45352,16,85.87669701530235,27.967168445596183
rising,45353,45395,42,43.15322198481794,23.275481041860402
climbing,45396,45505,109,21.983697592157206,38.66638679315981
sniffing,45506,45610,104,31.79149083487583,27.62384647583713
grooming,45611,45640,29,23.590973404068116,28.506570246685236
sniffing,45641,45670,29,23.621015425059614,28.496561343796852
walking,45671,45771,100,122.04304421080793,30.510379701891488
sniffing,45772,45915,143,65.31921820079587,29.288964194866246
stepping,45916,45959,43,101.05897925923492,31.96135031665549
left_turning,45960,46015,55,99.68856681915885,30.43949018025116
walking,46016,46028,12,118.42398296776565,27.796971916292428
sniffing,46029,46054,25,25.50689074718884,29.407359752419953
left_turning,46055,46076,21,122.95618732593253,29.795056233628273
stepping,46077,46090,13,68.31042787008641,29.818962100507395
