movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
rearing,5.022497187851519,54.0,34.01951666666667,1604.5867603773586,female,Morning_Light-on,1
climbing,31.72947131608549,183.0,62.565,424.9400098901099,female,Morning_Light-on,1
jumping,0.41901012373453317,1.0,151.0,0.0,female,Morning_Light-on,1
grooming,3.262092238470191,15.0,75.83732,5412.015657142857,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.2924634420697413,1.0,151.0,0.0,female,Morning_Light-on,1
running,0.025302576645721754,0.0,0.0,0.0,male,Morning_Light-on,1
trotting,0.16235820014338126,0.0,0.0,0.0,male,Morning_Light-on,1
left_turning,1.5476742714966474,27.0,23.409774074074072,3216.2619269230768,male,Morning_Light-on,1
right_turning,2.1992156201239825,51.0,19.37146666666667,1764.598848,male,Morning_Light-on,1
walking,2.0684856407877534,12.0,13.06285,7354.189118181819,male,Morning_Light-on,1
stepping,1.3536878505461138,14.0,30.805407142857142,5684.349530769231,male,Morning_Light-on,1
sniffing,35.807363049803904,264.0,64.67438712121212,277.09386159695816,male,Morning_Light-on,1
rising,12.442542065533674,189.0,31.5538835978836,444.51580691489363,male,Morning_Light-on,1
hunching,4.571332180660397,50.0,43.899817999999996,1692.4971142857141,male,Morning_Light-on,1
rearing,4.853877619870957,65.0,35.30418923076923,1298.9026078125,male,Morning_Light-on,1
climbing,22.553029983553323,146.0,73.06927876712328,544.8517875862069,male,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
grooming,10.52165478851263,39.0,128.2856641025641,1734.399502631579,male,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,male,Morning_Light-on,1
pausing,1.8934761523215116,4.0,226.0,6099.0,male,Morning_Light-on,1
running,0.16920928233777396,2.0,7.5,18557.0,female,Morning_Light-on,1
trotting,0.6016330038676407,2.0,9.0,54168.0,female,Morning_Light-on,1
left_turning,2.1218306832831972,19.0,23.59222105263158,4530.028244444444,female,Morning_Light-on,1
right_turning,1.700150408250967,33.0,19.154430303030303,2729.398571875,female,Morning_Light-on,1
walking,3.1344005156854315,17.0,19.075194117647058,3585.5344125,female,Morning_Light-on,1
stepping,1.3912763214439192,13.0,32.70207692307692,6182.10555,female,Morning_Light-on,1
sniffing,23.987430167597765,165.0,53.55384727272727,492.16685731707315,female,Morning_Light-on,1
rising,10.547378599054577,143.0,28.967309790209793,600.4648197183099,female,Morning_Light-on,1
hunching,1.9418779544477869,22.0,33.869,4044.8688476190478,female,Morning_Light-on,1
rearing,4.399441340782123,49.0,36.21915102040816,1828.3267,female,Morning_Light-on,1
climbing,32.43177911474,183.0,67.34371038251366,424.71900219780224,female,Morning_Light-on,1
jumping,1.4154490760636012,8.0,66.125,5877.714285714285,female,Morning_Light-on,1
grooming,14.941448216587883,34.0,165.40111470588235,2475.1850696969695,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,1.216695315857327,3.0,151.0,31724.0,female,Morning_Light-on,1
running,0.025918944392082942,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.4264844486333647,0.0,0.0,0.0,male,Night_Light-on,3
left_turning,2.1654099905749296,22.0,29.28299545454546,3179.9021095238095,male,Night_Light-on,3
right_turning,1.4915174363807728,30.0,22.49431666666667,2913.205113793103,male,Night_Light-on,3
walking,1.9627709707822807,16.0,15.1358,3753.3480266666666,male,Night_Light-on,3
stepping,0.5749293119698398,8.0,25.125,9713.0,male,Night_Light-on,3
sniffing,28.767672007540057,184.0,67.27631195652174,414.69233661202185,male,Night_Light-on,3
rising,11.354853911404335,145.0,32.82483655172414,581.3719798611111,male,Night_Light-on,3
hunching,4.747879359095193,49.0,43.39373877551021,1672.1947499999999,male,Night_Light-on,3
rearing,11.663524976437323,92.0,55.01899565217391,901.9446868131869,male,Night_Light-on,3
climbing,19.06927426955702,126.0,64.62857936507936,648.185052,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,13.357681432610743,46.0,121.80009782608697,1562.2838533333336,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,4.392082940622054,7.0,266.57142857142856,9039.166666666666,male,Night_Light-on,3
running,0.011871902175526073,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.0652954619653934,0.0,0.0,0.0,male,Night_Light-on,3
left_turning,1.127830706674977,8.0,24.75,8737.285714285714,male,Night_Light-on,3
right_turning,1.2346778262547118,15.0,21.799293333333335,4684.5522,male,Night_Light-on,3
walking,1.1040869023239248,6.0,20.166666666666668,12471.0,male,Night_Light-on,3
stepping,0.7093461549876828,7.0,31.857142857142858,10818.666666666666,male,Night_Light-on,3
sniffing,27.845546552696405,105.0,84.65438476190477,762.873676923077,male,Night_Light-on,3
rising,12.115276170124359,98.0,43.44000102040817,863.4679268041236,male,Night_Light-on,3
hunching,3.997863057608405,25.0,55.08179200000001,3557.8275833333337,male,Night_Light-on,3
rearing,6.755112337874336,41.0,56.13911707317072,2123.6153399999994,male,Night_Light-on,3
climbing,15.412696999376724,78.0,66.62490128205127,1016.4053675324675,male,Night_Light-on,3
jumping,0.026711779894933663,0.0,0.0,0.0,male,Night_Light-on,3
grooming,26.46840590033538,29.0,305.8130862068965,1825.7671392857142,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,3.125278247707239,5.0,210.4,17361.5,male,Night_Light-on,3
running,0.012649154614833243,0.0,0.0,0.0,female,Night_Light-on,3
trotting,0.08011131256061053,1.0,10.0,0.0,female,Night_Light-on,3
left_turning,0.8032213180419109,10.0,26.435809999999996,7021.551944444444,female,Night_Light-on,3
right_turning,1.6570392545431547,30.0,28.129590000000004,2092.33585862069,female,Night_Light-on,3
walking,1.096260066618881,3.0,12.666666666666666,17845.5,female,Night_Light-on,3
stepping,0.5460218408736349,4.0,32.0,16524.0,female,Night_Light-on,3
sniffing,22.73896361259856,172.0,65.07542906976745,459.2447216374269,female,Night_Light-on,3
rising,8.167137496310662,107.0,37.03373177570094,730.4149056603773,female,Night_Light-on,3
hunching,1.8973731922249863,21.0,42.51947619047618,3357.19216,female,Night_Light-on,3
rearing,4.043513091875027,43.0,45.79272093023256,1819.1756976190477,female,Night_Light-on,3
climbing,13.186743685963656,82.0,77.10680365853659,875.0606172839507,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,31.84635493527849,39.0,388.5519871794872,1910.558552631579,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,13.924611038495593,6.0,1100.8333333333333,3119.2,female,Night_Light-on,3
running,0.33513513513513515,0.0,0.0,0.0,female,Morning_Light-on,1
trotting,0.812972972972973,1.0,14.0,0.0,female,Morning_Light-on,1
left_turning,2.056216216216216,29.0,33.30709310344828,2969.9058607142856,female,Morning_Light-on,1
right_turning,3.1135135135135132,59.0,22.160718644067796,1459.173251724138,female,Morning_Light-on,1
walking,4.758918918918919,27.0,17.168348148148148,2743.421242307692,female,Morning_Light-on,1
stepping,1.9243243243243242,23.0,35.88989565217391,3936.2634272727273,female,Morning_Light-on,1
sniffing,20.21189189189189,175.0,53.87676171428571,454.18548275862065,female,Morning_Light-on,1
rising,13.052972972972974,184.0,33.12306956521739,458.2791333333333,female,Morning_Light-on,1
hunching,2.6335135135135133,36.0,34.878061111111116,2374.6416314285716,female,Morning_Light-on,1
rearing,7.617297297297297,94.0,36.29242021276596,907.02998172043,female,Morning_Light-on,1
climbing,39.137297297297295,254.0,71.49367401574804,282.15668260869563,female,Morning_Light-on,1
jumping,0.5643243243243243,2.0,130.5,17740.0,female,Morning_Light-on,1
grooming,3.4551351351351354,28.0,57.23956428571429,3031.8471259259263,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.3264864864864865,1.0,151.0,0.0,female,Morning_Light-on,1
running,0.08352782213487286,1.0,6.0,0.0,female,Morning_Light-on,1
trotting,0.2579535683576956,1.0,8.0,0.0,female,Morning_Light-on,1
left_turning,2.26507800024567,39.0,21.69532564102564,2198.927852631579,female,Morning_Light-on,1
right_turning,1.6852966466036112,37.0,18.36117567567568,2274.7205055555555,female,Morning_Light-on,1
walking,2.400196536052082,17.0,15.632741176470587,4919.37260625,female,Morning_Light-on,1
stepping,1.702493551160791,16.0,31.66611875,5442.945246666666,female,Morning_Light-on,1
sniffing,27.927773000859844,189.0,59.72713227513228,406.8228574468085,female,Morning_Light-on,1
rising,10.90529418990296,127.0,34.45053622047244,676.2596587301587,female,Morning_Light-on,1
hunching,1.7589976661343816,23.0,29.39833043478261,3779.5058,female,Morning_Light-on,1
rearing,8.949760471686526,71.0,51.86842957746479,1224.7393457142855,female,Morning_Light-on,1
climbing,28.07763174057241,154.0,76.19243051948051,507.81360980392157,female,Morning_Light-on,1
jumping,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
grooming,11.770052819063997,40.0,132.81223,2101.4272512820507,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,2.2159439872251565,2.0,451.0,47999.0,female,Morning_Light-on,1
running,0.8855664174813112,0.0,0.0,0.0,female,Morning_Light-on,1
trotting,1.9459459459459458,5.0,7.8,16502.75,female,Morning_Light-on,1
left_turning,3.712478435882691,43.0,27.62408372093023,2061.8047071428573,female,Morning_Light-on,1
right_turning,1.2558941920644047,30.0,18.064226666666666,2954.8068034482762,female,Morning_Light-on,1
walking,3.5123634272570445,28.0,21.013110714285713,3128.9261925925925,female,Morning_Light-on,1
stepping,1.4560092006900516,18.0,35.1013388888889,4337.935723529412,female,Morning_Light-on,1
sniffing,33.4169062679701,241.0,59.521212448132786,313.10207041666666,female,Morning_Light-on,1
rising,13.179988499137435,213.0,27.638671830985917,393.39051745283024,female,Morning_Light-on,1
hunching,1.8125359401955148,23.0,34.05998695652174,3905.6566727272725,female,Morning_Light-on,1
rearing,5.182288671650373,51.0,43.580109803921566,1686.954392,female,Morning_Light-on,1
climbing,27.001725129384702,216.0,53.82695879629629,354.358031627907,female,Morning_Light-on,1
jumping,0.7337550316273721,2.0,183.5,4410.0,female,Morning_Light-on,1
grooming,4.719953996549741,24.0,93.30137916666666,3573.5667652173906,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,1.1845888441633123,4.0,128.75,16378.666666666666,female,Morning_Light-on,1
running,0.002086942003881712,0.0,0.0,0.0,male,Night_Light-on,3
trotting,0.2274766784231066,0.0,0.0,0.0,male,Night_Light-on,3
left_turning,1.1686875221737587,12.0,25.07545,6309.3948,male,Night_Light-on,3
right_turning,1.6841621971325418,41.0,19.020695121951217,1737.0139224999998,male,Night_Light-on,3
