,revised_movement_label,step_type,bouts,valley_time_gap,vally_value,peak_time_gap,peak_value,group
7095,trotting,distance1,65,7.5,36.29066669480833,7.0,55.02037432284088,stress
7096,trotting,distance1,66,7.5,41.11703849155763,7.4,55.70047803717764,stress
7097,trotting,distance1,67,5.5,43.2252930900524,5.8,53.96619121538951,stress
7098,trotting,distance1,68,4.5,42.78525344427114,4.0,50.994455716076125,stress
7099,trotting,distance1,69,7.333333333333333,41.08282138223983,6.5,52.88111658725757,stress
7100,trotting,distance1,70,7.666666666666667,38.58915766591939,8.0,55.17118462459497,stress
7101,trotting,distance1,71,7.5,39.83369435043145,9.0,66.61006073544439,stress
7102,trotting,distance1,72,7.333333333333333,41.90077157486793,7.0,64.93034800594394,stress
7103,trotting,distance1,73,8.0,38.90284562828587,7.0,51.15826489167175,stress
7104,trotting,distance1,74,5.5,41.730912178674934,5.0,53.3628226792552,stress
7105,trotting,distance1,75,8.0,39.620280764596544,8.0,52.77519394080779,stress
7106,trotting,distance1,76,5.2,43.72495907296331,5.25,52.459808370026636,stress
7107,trotting,distance1,77,7.0,37.265867319437234,6.0,57.377228717684986,stress
7108,trotting,distance1,78,6.666666666666667,42.50944548870818,7.25,52.376440051323456,stress
7109,trotting,distance1,79,7.5,40.61469127476416,7.0,52.79243478211798,stress
7110,walking,distance1,1,9.4,39.67108003128657,9.25,47.322574631231966,stress
7111,walking,distance1,2,11.75,37.46819275113416,11.8,64.25323189865392,stress
7112,walking,distance1,3,8.5,36.508180813924774,8.2,61.566261528199874,stress
7113,walking,distance1,4,8.1,37.97969158270499,8.181818181818182,51.79054066958303,stress
7114,walking,distance1,5,8.0,36.457608520809245,8.25,67.95974763224287,stress
7115,walking,distance1,6,8.0,36.38734829749737,8.0,63.639608930777605,stress
7116,walking,distance1,7,7.166666666666667,37.086630081475064,7.4,50.42062603194574,stress
7117,walking,distance1,8,8.0,36.25862005250209,7.666666666666667,49.857944424894384,stress
7118,walking,distance1,9,9.0,34.575400778859105,8.333333333333334,49.025563029610325,stress
7119,walking,distance1,10,7.25,37.760914895078166,6.666666666666667,61.32703354718865,stress
7120,walking,distance1,11,10.6,39.671223781393024,10.333333333333334,54.667520274160914,stress
7121,walking,distance1,12,9.333333333333334,40.63814537239642,9.5,53.99079861227907,stress
7122,walking,distance1,13,10.5,37.78826329331905,9.8,52.78476901530544,stress
7123,walking,distance1,14,9.25,37.58092556845652,9.666666666666666,55.623830824460825,stress
7124,walking,distance1,15,9.571428571428571,39.73153359235576,9.5,54.35686023961087,stress
7125,walking,distance1,16,14.0,37.2888026411605,12.5,58.92091217186629,stress
7126,walking,distance1,17,9.333333333333334,37.02309746077533,9.75,47.43124464398228,stress
7127,walking,distance1,18,8.5,38.43638441215301,9.0,51.58397177495666,stress
7128,walking,distance1,19,10.25,41.75821451362492,11.333333333333334,55.46741282627823,stress
7129,walking,distance1,20,7.75,37.575515065318754,8.0,53.2683916714469,stress
7130,stepping,distance1,1,12.5,36.351157367281374,14.0,53.84641828361429,stress
7131,stepping,distance1,2,10.333333333333334,34.07349159051963,11.25,45.35536398392884,stress
7132,stepping,distance1,3,13.2,35.90868303787125,12.833333333333334,44.05124516204534,stress
7133,stepping,distance1,4,10.0,31.578866802483827,9.5,53.43341435768152,stress
7134,stepping,distance1,5,11.0,39.48509389979718,10.666666666666666,53.95027867449805,stress
7135,stepping,distance1,6,11.0,35.93259790899957,10.0,50.51771207532184,stress
7136,stepping,distance1,7,9.0,33.7605814917954,9.0,48.87867659539177,stress
7137,stepping,distance1,8,7.0,34.07881450154799,7.25,44.05522281533422,stress
7138,stepping,distance1,9,21.75,35.804770314200084,20.4,49.78047189037027,stress
7139,stepping,distance1,10,17.333333333333332,34.17007388857316,16.25,47.17855288367589,stress
7140,stepping,distance1,11,10.0,34.5389038917684,14.666666666666666,57.2625066672851,stress
7141,stepping,distance1,12,18.5,34.09882338410478,16.666666666666668,49.37828625238468,stress
7142,stepping,distance1,13,12.5,34.702130521087774,12.666666666666666,47.808844947569185,stress
7143,running,distance1,1,6.333333333333333,37.46072753937181,6.0,53.83106406905421,stress
7144,running,distance1,2,6.75,40.56739179788177,6.4,53.75646592978154,stress
7145,running,distance1,3,5.5,40.48071638943351,5.0,45.86485400681221,stress
7146,running,distance1,4,5.666666666666667,37.187194108256264,5.75,44.92666372255667,stress
7147,running,distance1,5,5.0,39.58055014560341,5.0,52.22459814658214,stress
7148,running,distance1,6,6.0,44.150454857970445,5.0,53.90664042853685,stress
7149,running,distance1,7,6.0,39.74389138330539,6.0,52.49030186481805,stress
7150,running,distance1,8,5.0,37.03013415730116,5.0,49.315823540682274,stress
7151,running,distance1,9,5.333333333333333,39.972646358619265,5.5,56.464997539042464,stress
7152,running,distance1,10,6.0,35.980496526951484,6.5,51.84419648974753,stress
7153,running,distance1,11,5.0,38.45906949455302,5.5,49.36298529690862,stress
7154,running,distance1,12,5.0,43.115480476839444,5.0,55.3289082288249,stress
7155,running,distance1,13,5.0,32.272552599756914,5.333333333333333,49.12742035926023,stress
7156,running,distance1,14,5.5,37.493239480155566,5.333333333333333,48.650037325864055,stress
7157,running,distance1,15,5.25,41.20187947190842,5.2,50.955222986307454,stress
7158,running,distance1,16,3.5,44.221367769807024,3.3333333333333335,49.71522324385623,stress
7159,running,distance1,17,5.0,48.77459170105435,5.0,58.20512522797204,stress
7160,running,distance1,18,4.5,46.78010667057101,5.0,52.10389675816647,stress
7161,running,distance1,19,5.5,45.65772202309728,5.0,56.8365874844507,stress
7162,running,distance1,20,6.0,40.29305855910873,6.0,56.05036407595497,stress
7163,running,distance1,21,5.5,37.84936143216256,5.333333333333333,48.73919460033525,stress
7164,running,distance1,22,5.0,37.69464695436412,6.5,49.02014015811172,stress
7165,running,distance1,23,5.0,38.10775390256521,5.0,54.874439273567134,stress
7166,running,distance1,24,5.0,39.38940647285082,5.0,47.87676635559008,stress
7167,running,distance1,25,6.0,40.18098386126868,6.2,49.9997717613968,stress
7168,running,distance1,26,6.0,41.3386880745144,5.0,54.66586812055638,stress
7169,running,distance1,27,5.0,39.82149740185156,6.0,50.9440113837072,stress
7170,running,distance1,28,6.5,37.880149809681804,6.0,51.52345897499767,stress
7171,running,distance1,29,5.0,44.29518467909943,5.0,62.29120356839908,stress
7172,running,distance1,30,6.0,36.02682777620825,6.0,46.542905448865255,stress
7173,running,distance1,31,4.0,36.26263024740118,4.5,55.2703819033734,stress
7174,running,distance1,32,6.5,40.831062333956986,6.0,48.666001619823206,stress
7175,running,distance1,33,5.5,38.02277741634899,7.0,53.9519757759104,stress
7176,running,distance1,34,5.0,38.90335672393419,5.0,47.76026355311974,stress
7177,running,distance1,35,7.0,42.48196288016753,5.5,55.37851500363461,stress
7178,running,distance1,36,4.0,44.996241173326965,5.5,58.043054720441056,stress
7179,running,distance1,37,4.5,45.27613214760163,4.666666666666667,56.03093424989892,stress
7180,running,distance1,38,4.2,43.02196890478987,4.5,55.08972347667403,stress
7181,running,distance1,39,5.666666666666667,44.32450406120951,6.0,58.86585042038167,stress
7182,running,distance1,40,5.5,37.99815897069564,5.666666666666667,52.937048991383534,stress
7183,running,distance1,41,5.0,45.42386166585643,4.75,51.869291015534884,stress
7184,running,distance1,42,6.0,37.10268408469422,6.0,48.59933375807864,stress
7185,running,distance1,43,6.0,42.361929560512856,6.0,55.22722685130708,stress
7186,running,distance1,44,4.666666666666667,39.467126236822224,5.0,52.31962757249435,stress
7187,running,distance1,45,6.0,42.50758550093026,5.5,53.14735967526525,stress
7188,running,distance1,46,6.0,40.16353464414648,6.0,51.40774209626162,stress
7189,running,distance1,47,4.5,42.10313949458479,5.0,46.55253675679919,stress
7190,running,distance1,48,5.333333333333333,46.13860394137929,5.5,55.6237240828659,stress
7191,running,distance1,49,5.0,40.24507446462069,5.333333333333333,53.141588194483084,stress
7192,running,distance1,50,4.0,41.933588215967575,4.5,52.578369959129525,stress
7193,running,distance1,51,4.0,51.66543770472738,4.0,55.375485734149116,stress
7194,running,distance1,52,5.0,37.59592266522645,5.5,55.86125308724815,stress
7195,running,distance1,53,5.0,38.84283432264475,5.333333333333333,50.71070628557732,stress
7196,running,distance1,54,5.5,46.955723920913606,5.333333333333333,63.49348518174307,stress
7197,running,distance1,55,6.5,42.238415261588095,5.666666666666667,59.04660975803617,stress
7198,running,distance1,56,4.75,43.74249012778113,5.0,52.885221247743225,stress
7199,running,distance1,57,5.333333333333333,39.25767875406605,5.5,54.67398513459362,stress
7200,running,distance1,58,7.0,48.189846913806974,6.0,58.464892247306715,stress
7201,running,distance1,59,5.666666666666667,43.050396532692986,5.5,56.9125180255312,stress
7202,running,distance1,60,4.5,41.945908089741984,5.0,65.12753241873497,stress
7203,running,distance1,61,6.333333333333333,39.283999974831,5.5,52.261012462569454,stress
7204,running,distance1,62,6.5,45.89252917000871,8.0,61.09763112791296,stress
7205,running,distance1,63,4.0,41.86315347738108,5.0,48.25433890285213,stress
7206,running,distance1,64,6.333333333333333,45.32373786906803,6.5,55.68299867514859,stress
7207,running,distance1,65,6.0,45.97759800381831,5.5,55.33467205130305,stress
7208,running,distance1,66,5.25,42.146017835765115,5.666666666666667,52.14987790384807,stress
7209,running,distance1,67,5.0,41.206589095573406,5.0,55.55141862262346,stress
7210,running,distance1,68,6.0,44.76272223522193,5.0,57.65284918894547,stress
7211,running,distance1,69,6.0,48.76001811373215,5.0,63.43250481508258,stress
7212,running,distance1,70,5.333333333333333,43.60262617154433,5.5,57.03249573572393,stress
7213,running,distance1,71,6.75,40.9227327451758,7.0,53.315585863309465,stress
7214,running,distance1,72,6.0,45.11400359200164,6.5,56.4596534402833,stress
7215,running,distance1,73,5.75,42.68523800714757,5.666666666666667,53.72340518101288,stress
7216,running,distance1,74,6.5,43.45437718125949,6.6,58.535770039520905,stress
7217,running,distance1,75,5.333333333333333,47.09461066274055,6.5,56.47853656342782,stress
7218,running,distance1,76,6.0,41.56653083123919,5.5,53.839394903699066,stress
7219,running,distance1,77,5.5,40.03482849470165,5.0,56.062523845258966,stress
7220,running,distance1,78,7.0,43.778815750696026,6.5,57.0069456050202,stress
7221,running,distance1,79,4.75,44.71392983688729,4.8,54.00170400705255,stress
7222,running,distance1,80,8.0,46.211868649791775,6.0,54.93957754908505,stress
7223,running,distance1,81,5.0,37.94519998637149,5.5,56.481412169061315,stress
7224,running,distance1,82,6.0,45.3542753987753,5.5,62.42672027561164,stress
7225,running,distance1,83,7.0,39.939971729861895,6.333333333333333,57.201070684217434,stress
7226,running,distance1,84,6.0,41.87716131931428,6.5,54.88584548465662,stress
7227,running,distance1,85,6.333333333333333,44.606164918593315,6.0,58.73653382839315,stress
7228,trotting,distance1,1,7.333333333333333,37.67240231867937,7.5,52.087687151653945,stress
7229,trotting,distance1,2,7.0,32.325510884340176,6.333333333333333,54.46655171202071,stress
7230,trotting,distance1,3,7.0,34.09432294978318,7.5,49.603900747603866,stress
7231,trotting,distance1,4,6.333333333333333,36.667086096219414,6.8,52.430004129795044,stress
7232,trotting,distance1,5,6.0,35.982395168525166,6.0,42.344654227198966,stress
7233,trotting,distance1,6,6.0,40.80709203618193,5.5,49.73731109116688,stress
7234,trotting,distance1,7,6.666666666666667,39.703491400925884,6.0,46.3028706038395,stress
7235,trotting,distance1,8,7.5,33.00116602242007,6.0,48.71452149322655,stress
7236,trotting,distance1,9,6.0,36.10112275354796,7.0,42.591272802965136,stress
7237,trotting,distance1,10,5.0,35.5242598606373,5.0,44.94417793278335,stress
7238,trotting,distance1,11,6.666666666666667,35.391075783836676,7.0,48.074551333077146,stress
7239,trotting,distance1,12,7.333333333333333,36.671687266643424,7.0,46.01351558548539,stress
7240,trotting,distance1,13,6.5,43.44091645475893,7.0,55.34966524801281,stress
7241,trotting,distance1,14,6.0,41.951632797585916,7.0,46.84242233839173,stress
7242,trotting,distance1,15,6.0,40.79619719963356,5.0,49.723407779344534,stress
7243,trotting,distance1,16,5.5,39.76203433893228,5.666666666666667,45.02224471839013,stress
7244,trotting,distance1,17,7.0,39.91630546326257,6.0,50.3708025189728,stress
7245,trotting,distance1,18,5.5,35.742621168151466,5.0,46.87933380980428,stress
7246,trotting,distance1,19,3.5,38.915616473810104,2.0,43.59421359747333,stress
7247,trotting,distance1,20,6.0,35.60961451431716,6.5,47.370910380978295,stress
7248,trotting,distance1,21,5.333333333333333,43.46838699426672,6.0,54.42996682000355,stress
7249,trotting,distance1,22,7.333333333333333,39.0159318080344,7.0,51.9774489765018,stress
7250,trotting,distance1,23,7.0,43.041820546464315,6.5,53.022250924211086,stress
7251,trotting,distance1,24,4.666666666666667,43.74845122132366,4.5,52.76021567353019,stress
7252,trotting,distance1,25,4.333333333333333,40.57012728829707,5.5,51.18393205136215,stress
7253,trotting,distance1,26,4.0,39.28856864407629,6.5,50.16575892019316,stress
7254,trotting,distance1,27,8.5,40.33357703940038,13.0,51.157027944271306,stress
7255,trotting,distance1,28,4.0,39.97160477687488,4.5,46.11997720325854,stress
7256,trotting,distance1,29,7.0,36.29788411002565,6.5,46.346084286971696,stress
7257,trotting,distance1,30,7.333333333333333,39.967993840998055,7.0,53.03585106934599,stress
7258,trotting,distance1,31,7.666666666666667,42.681472751245934,7.25,52.47509500745349,stress
7259,trotting,distance1,32,6.0,39.00934111646312,6.5,50.584147792137834,stress
7260,trotting,distance1,33,6.0,42.549867232515496,5.666666666666667,55.00628123857673,stress
7261,trotting,distance1,34,5.0,43.846293080765804,5.0,51.95298047347099,stress
7262,trotting,distance1,35,5.0,45.382660815872256,5.75,53.591961743957654,stress
7263,trotting,distance1,36,7.0,42.30605018538036,7.5,56.51009779743589,stress
7264,trotting,distance1,37,7.0,43.227915490426675,6.8,54.0666496092794,stress
7265,trotting,distance1,38,5.5,43.348961278959074,5.0,52.786346110240906,stress
7266,trotting,distance1,39,6.5,42.73697320320716,6.0,54.36760735808443,stress
7267,trotting,distance1,40,5.0,42.13629149665601,5.0,48.41556765440885,stress
7268,trotting,distance1,41,7.0,41.844903247085114,6.5,53.36956063986222,stress
7269,trotting,distance1,42,7.0,40.65675265671434,6.333333333333333,52.03031103016498,stress
7270,trotting,distance1,43,7.5,42.103053419822594,8.0,59.68116636950708,stress
7271,trotting,distance1,44,7.0,43.11796784378102,7.5,56.87565665523854,stress
7272,trotting,distance1,45,4.5,41.80958032967433,5.0,49.84307842716797,stress
7273,trotting,distance1,46,7.0,36.68514805704833,8.0,52.44924515476158,stress
7274,trotting,distance1,47,7.0,38.01519572397607,6.666666666666667,57.29449920247046,stress
7275,trotting,distance1,48,7.0,41.46691221856276,6.0,53.40445519518387,stress
7276,trotting,distance1,49,6.0,44.57134395422375,6.0,54.36747093877784,stress
7277,trotting,distance1,50,8.0,42.44060691300444,8.0,58.63181418670393,stress
7278,trotting,distance1,51,7.0,43.09198185996288,8.0,52.96366244000895,stress
7279,trotting,distance1,52,5.4,44.36265460203595,5.5,56.447999923702774,stress
7280,trotting,distance1,53,7.333333333333333,39.723145280337356,8.0,54.168693340407664,stress
7281,trotting,distance1,54,6.5,41.87637479881609,6.666666666666667,54.03078435860392,stress
7282,trotting,distance1,55,7.0,44.22740072616384,8.0,58.62632156454431,stress
7283,trotting,distance1,56,6.0,46.96786575352749,6.666666666666667,53.36465044103306,stress
7284,trotting,distance1,57,4.0,41.66084518827802,4.333333333333333,52.02814869220739,stress
7285,trotting,distance1,58,8.0,47.70552021211044,7.0,56.89829451029781,stress
7286,trotting,distance1,59,5.5,43.95273759458363,5.0,52.75883049854305,stress
7287,trotting,distance1,60,6.0,43.50367231296568,6.0,59.71246805010804,stress
7288,trotting,distance1,61,5.5,39.457724416030246,7.0,52.501476331017855,stress
7289,trotting,distance1,62,5.5,44.98602207301539,5.0,58.2803255902684,stress
7290,trotting,distance1,63,7.0,39.75804663306664,8.0,53.77117023562577,stress
7291,trotting,distance1,64,7.0,40.96438088229786,7.0,52.77350357623665,stress
7292,trotting,distance1,65,7.833333333333333,45.702836392535346,7.8,58.379120838436116,stress
7293,trotting,distance1,66,6.75,40.424977831183796,6.333333333333333,53.13428871458504,stress
7294,trotting,distance1,67,6.0,43.237793997937764,5.5,55.26868087597118,stress
7295,trotting,distance1,68,7.5,40.24476607242553,7.333333333333333,56.08372612162418,stress
7296,trotting,distance1,69,6.333333333333333,43.83342269105957,6.25,56.81128589651537,stress
7297,trotting,distance1,70,4.5,46.38741564633805,4.666666666666667,62.70129006061342,stress
7298,trotting,distance1,71,7.666666666666667,44.961588186953236,8.0,61.87678110093276,stress
7299,trotting,distance1,72,7.0,42.85806590984762,6.5,53.25288552610757,stress
7300,trotting,distance1,73,5.75,45.67228614951399,5.333333333333333,57.61744407558482,stress
7301,trotting,distance1,74,8.0,45.82107723700824,7.5,52.20423472877527,stress
7302,trotting,distance1,75,5.5,46.54000729536906,5.333333333333333,56.0664956774807,stress
7303,trotting,distance1,76,6.0,43.5699474806549,6.5,55.33031418264475,stress
7304,trotting,distance1,77,5.0,45.64518728617759,4.0,54.07578692090877,stress
7305,trotting,distance1,78,4.5,50.12450981846185,4.666666666666667,62.006501185199404,stress
7306,trotting,distance1,79,6.25,41.55534595267914,6.0,57.81867041902818,stress
7307,trotting,distance1,80,6.333333333333333,43.857382688064575,7.0,56.854031984059475,stress
7308,trotting,distance1,81,7.5,38.703200767181,7.333333333333333,53.71998121962989,stress
7309,trotting,distance1,82,7.0,41.301335446564195,6.5,52.730606133774664,stress
7310,trotting,distance1,83,7.5,42.257436466096976,7.2,54.021029962366576,stress
7311,trotting,distance1,84,6.0,41.46530378624129,6.5,60.21380057676842,stress
7312,trotting,distance1,85,6.0,41.158151669250714,6.0,53.90885244703951,stress
7313,trotting,distance1,86,8.0,40.62928663311757,7.0,56.51327125485523,stress
7314,trotting,distance1,87,7.0,41.79244916700321,6.0,50.13758756990213,stress
7315,trotting,distance1,88,6.0,38.330201965780056,5.5,46.96288845686962,stress
7316,trotting,distance1,89,7.0,42.87302781120232,7.666666666666667,56.09602761337407,stress
7317,trotting,distance1,90,4.5,42.1090759237953,5.666666666666667,53.11560915520333,stress
7318,trotting,distance1,91,7.0,40.26393573124122,9.0,52.471284707559995,stress
7319,trotting,distance1,92,8.333333333333334,39.18806694944423,8.142857142857142,55.51246302755297,stress
7320,trotting,distance1,93,5.0,44.076891779459864,5.333333333333333,53.641769402030775,stress
7321,trotting,distance1,94,6.111111111111111,41.521805733836075,5.75,53.29641149841051,stress
7322,trotting,distance1,95,7.5,38.16952681183296,7.0,52.899155913007036,stress
7323,trotting,distance1,96,6.666666666666667,42.753808365505876,6.5,59.44200927081217,stress
7324,trotting,distance1,97,5.0,45.52361289365206,4.5,55.39943831617847,stress
7325,walking,distance1,1,9.666666666666666,37.22152688993457,9.428571428571429,56.1548970925238,stress
7326,walking,distance1,2,7.25,38.38034416645407,7.0,44.44175941679467,stress
7327,walking,distance1,3,7.5,35.30568757866002,7.4,47.16282765775308,stress
7328,walking,distance1,4,8.4,30.495367354931428,8.75,47.99466534613549,stress
7329,walking,distance1,5,9.5,36.579684513027395,10.0,48.96192200634246,stress
7330,walking,distance1,6,8.666666666666666,39.87622974260036,8.0,52.49099307092556,stress
7331,walking,distance1,7,7.5,37.10715321716001,7.0,48.52084886048204,stress
7332,walking,distance1,8,7.857142857142857,39.17626099324836,8.125,48.73284812675928,stress
7333,walking,distance1,9,10.666666666666666,36.88155863942631,12.25,52.60852635443066,stress
7334,walking,distance1,10,10.75,34.72911863234053,11.0,48.79680386217022,stress
7335,walking,distance1,11,8.5,38.68414866727858,8.666666666666666,51.28867847924972,stress
7336,walking,distance1,12,6.75,35.99968326780108,6.8,49.16724966283303,stress
7337,walking,distance1,13,7.0,36.80403794376932,7.0,50.23426814685493,stress
7338,walking,distance1,14,9.0,39.389828405579316,8.8,53.90118228931822,stress
7339,walking,distance1,15,9.0,40.21234004963477,9.333333333333334,53.30451133557883,stress
7340,walking,distance1,16,8.0,37.09565518277874,7.25,53.693675762014344,stress
7341,walking,distance1,17,8.0,40.06838536297509,8.5,48.249723701985715,stress
7342,walking,distance1,18,8.0,40.30417297410934,7.2,50.242692671198704,stress
7343,walking,distance1,19,9.25,39.90011114015293,8.6,57.82091468731613,stress
7344,walking,distance1,20,8.5,40.77518339422808,9.0,55.12285123353306,stress
7345,walking,distance1,21,9.428571428571429,42.1222236387617,9.25,55.31477154547175,stress
7346,walking,distance1,22,9.8,40.28869777991165,9.5,51.17789042294838,stress
7347,walking,distance1,23,7.666666666666667,39.22830047235114,7.25,54.320459470628144,stress
7348,walking,distance1,24,8.0,35.47654307236504,8.0,58.28909310181432,stress
7349,walking,distance1,25,8.0,41.48403826099205,7.6,57.35824925036106,stress
7350,walking,distance1,26,12.0,38.23281582820716,11.8,57.663575869019326,stress
7351,walking,distance1,27,7.333333333333333,41.45270415242678,7.0,52.30861303869533,stress
7352,walking,distance1,28,9.75,35.508110029214706,8.0,49.84987812161901,stress
7353,walking,distance1,29,9.75,42.213207287002604,8.8,55.57558908633265,stress
7354,walking,distance1,30,11.0,40.64343084397883,10.5,52.922164894277216,stress
7355,walking,distance1,31,7.0,37.687764648974564,7.166666666666667,54.822534641989236,stress
7356,walking,distance1,32,9.833333333333334,39.85347068643484,10.0,54.93299772383259,stress
7357,walking,distance1,33,8.5,37.375887541690375,8.6,51.090443339626354,stress
7358,walking,distance1,34,13.666666666666666,36.86180419090373,12.5,51.94419645855269,stress
7359,walking,distance1,35,10.0,41.37555097810861,10.4,55.09018594109889,stress
7360,walking,distance1,36,9.0,38.10734260668963,9.0,54.84924847188114,stress
7361,walking,distance1,37,12.666666666666666,44.25187116083662,11.75,61.639167279730316,stress
7362,walking,distance1,38,11.833333333333334,39.458076027125266,11.857142857142858,56.77907629429477,stress
7363,walking,distance1,39,12.0,40.30846266207482,11.5,57.24100114308254,stress
7364,walking,distance1,40,13.333333333333334,36.21906535736562,13.25,49.8193066912405,stress
7365,walking,distance1,41,7.833333333333333,43.01147918500243,7.6,58.40760739426283,stress
7366,walking,distance1,42,9.25,42.039671555751355,10.333333333333334,54.50292299193792,stress
7367,walking,distance1,43,9.0,36.712345602455045,8.5,54.99000232997918,stress
7368,walking,distance1,44,10.75,39.5047987673659,11.0,54.30455562846469,stress
7369,walking,distance1,45,8.142857142857142,37.244840906320334,8.5,50.81478418043754,stress
7370,walking,distance1,46,10.0,39.85731511190059,9.75,60.8101339755245,stress
7371,walking,distance1,47,10.5,40.08437869510506,10.666666666666666,53.56471684325378,stress
7372,walking,distance1,48,10.0,38.25665646540976,10.25,51.60433830480383,stress
7373,walking,distance1,49,10.0,40.26003398124578,9.8,58.470407075005774,stress
7374,walking,distance1,50,7.666666666666667,41.47318380760213,8.25,54.419523240150795,stress
7375,walking,distance1,51,7.75,43.3584303117845,7.2,53.63868994509293,stress
7376,walking,distance1,52,10.222222222222221,40.3051564997444,10.25,56.34198173056261,stress
7377,walking,distance1,53,11.142857142857142,39.98580490328807,11.875,58.36242552110423,stress
7378,stepping,distance1,1,8.0,33.096225766978954,7.333333333333333,46.20216503596875,stress
7379,stepping,distance1,2,16.0,33.93093033519431,15.333333333333334,48.33356436382827,stress
7380,stepping,distance1,3,11.5,41.03238130761107,12.571428571428571,53.21412667865928,stress
7381,stepping,distance1,4,14.5,39.32155720873541,12.333333333333334,50.54366032266606,stress
7382,stepping,distance1,5,11.75,41.76150114501711,11.4,54.366912184657245,stress
7383,running,distance1,1,6.0,39.92290334518266,7.5,50.03168838709806,stress
7384,running,distance1,2,7.0,40.985493206363266,7.0,49.445632833438346,stress
7385,running,distance1,3,6.0,40.135977613140525,5.5,46.36946863850119,stress
7386,running,distance1,4,6.0,37.35650944696646,5.666666666666667,47.86011863408613,stress
7387,running,distance1,5,6.0,34.472222751534545,5.666666666666667,50.6341004234023,stress
7388,running,distance1,6,6.0,37.185954960761336,7.0,49.05621099683473,stress
7389,running,distance1,7,8.0,36.60731722400391,7.0,57.156488894001434,stress
7390,running,distance1,8,6.0,36.97187262492559,6.0,59.28802032047332,stress
7391,running,distance1,9,5.666666666666667,39.076460310934884,6.0,56.42423490402707,stress
7392,running,distance1,10,4.2,40.69489585400131,4.25,49.043004400346845,stress
7393,running,distance1,11,4.0,41.911447963093224,4.0,51.64708564452035,stress
7394,running,distance1,12,5.333333333333333,43.314284381393975,5.0,51.795647859871785,stress
7395,running,distance1,13,5.0,40.21889691191228,5.25,56.321223727084416,stress
7396,running,distance1,14,6.6,42.44231897281926,6.5,53.50197568533574,stress
7397,running,distance1,15,6.5,36.536851398085396,6.0,51.1508814383256,stress
7398,running,distance1,16,6.0,41.067270129785754,5.5,57.15465514839965,stress
7399,running,distance1,17,6.0,38.702337877861126,5.5,53.567120394540325,stress
7400,running,distance1,18,5.5,40.10235845230993,5.666666666666667,52.508912818499596,stress
7401,running,distance1,19,7.0,37.03332549526782,6.5,50.72207625946168,stress
7402,running,distance1,20,6.333333333333333,43.34015060287247,6.0,55.74662923688205,stress
7403,running,distance1,21,6.2,40.50670351131203,6.25,47.7183980796056,stress
7404,running,distance1,22,6.5,38.21278871834889,8.0,44.02640213132423,stress
7405,running,distance1,23,5.0,41.85076760436853,5.0,47.29262207691351,stress
7406,running,distance1,24,6.5,42.12870596695536,7.0,54.12651987103449,stress
7407,trotting,distance1,1,5.0,43.248394897515844,4.0,48.608588381695085,stress
7408,trotting,distance1,2,9.0,38.97352167947624,8.333333333333334,55.30024996667072,stress
7409,trotting,distance1,3,7.833333333333333,39.31328683803972,7.714285714285714,56.45118481212684,stress
7410,trotting,distance1,4,7.0,38.31783084968882,6.5,58.07734709170148,stress
7411,trotting,distance1,5,6.8,34.84239655555742,6.75,54.602135868538994,stress
7412,trotting,distance1,6,6.5,32.90684173441608,6.666666666666667,49.922577150752005,stress
7413,trotting,distance1,7,7.2,39.35885360162027,6.25,48.03312563047241,stress
7414,trotting,distance1,8,6.5,36.40110805866021,6.0,62.82239270145928,stress
7415,trotting,distance1,9,7.0,40.83986687025285,7.5,56.98564549350508,stress
7416,trotting,distance1,10,8.5,36.76583375306515,8.333333333333334,62.99055514176395,stress
7417,trotting,distance1,11,8.0,39.8406192000518,7.5,65.06469590919892,stress
7418,trotting,distance1,12,7.5,37.50636384694818,6.666666666666667,49.539424364842766,stress
7419,trotting,distance1,13,7.0,42.50146576882836,7.666666666666667,57.410680934508136,stress
7420,trotting,distance1,14,6.0,37.64838908492072,6.0,51.548065898847334,stress
7421,trotting,distance1,15,6.5,38.085567477941595,6.333333333333333,50.82470516684453,stress
7422,trotting,distance1,16,7.75,40.89798479930165,6.666666666666667,52.52403988315066,stress
7423,trotting,distance1,17,5.0,37.226201062494425,6.0,49.605554787052306,stress
7424,trotting,distance1,18,8.0,33.714212755311166,8.0,50.41928958999547,stress
7425,trotting,distance1,19,6.0,38.60572705487244,6.666666666666667,53.11085818827945,stress
7426,trotting,distance1,20,6.666666666666667,42.76720189894236,6.6,54.06401083877122,stress
7427,trotting,distance1,21,7.6,37.46036805534628,7.5,51.47522791982522,stress
7428,trotting,distance1,22,6.0,43.38641349867932,5.5,54.88163404765336,stress
7429,trotting,distance1,23,5.333333333333333,39.07932932699044,5.75,49.52244953061135,stress
7430,trotting,distance1,24,5.0,40.021135321285556,5.5,52.571058455270986,stress
7431,trotting,distance1,25,8.0,39.8118278474683,8.0,55.74861627858524,stress
7432,trotting,distance1,26,5.5,42.746760865945745,5.666666666666667,50.66001795968864,stress
7433,trotting,distance1,27,8.0,36.62974917051177,6.0,51.890605464505505,stress
7434,trotting,distance1,28,7.0,37.01112529272453,6.333333333333333,49.37641059638591,stress
7435,trotting,distance1,29,9.0,37.36629743829775,8.0,58.26339510595122,stress
7436,trotting,distance1,30,4.666666666666667,39.1601492550001,6.0,50.1348632026314,stress
