movement_label,movement_fraction,movement_frequency,movement_duration,movement_intervels,gender,group,group_id
sniffing,20.750452079566003,382.0,61.42330785340315,174.25033884514434,male,Night_Light-on,3
rising,8.092224231464739,272.0,34.27129742647059,293.39415276752766,male,Night_Light-on,3
hunching,0.5311934900542495,78.0,40.34544871794871,1125.779296103896,male,Night_Light-on,3
rearing,6.396925858951176,166.0,54.718356626506036,487.0379060606061,male,Night_Light-on,3
climbing,0.0,169.0,60.41448579881657,472.30335178571437,male,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,male,Night_Light-on,3
grooming,1.5822784810126582,83.0,144.32243012048193,865.296931707317,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,0.0,10.0,248.17502000000002,7660.7981,male,Night_Light-on,3
running,0.4650179666032551,9.0,17.88888888888889,3562.0,male,Night_Light-on,3
trotting,1.535968435144085,24.0,24.3291375,3058.2992739130436,male,Night_Light-on,3
left_turning,10.286761079405341,101.0,39.22098118811881,673.82253,male,Night_Light-on,3
right_turning,2.740787712252519,98.0,21.72633469387755,725.6591649484536,male,Night_Light-on,3
walking,22.21517649545551,178.0,39.66779550561798,428.1409655367232,male,Night_Light-on,3
stepping,5.9395476643415765,56.0,35.740075,1257.4123436363639,male,Night_Light-on,3
sniffing,43.965335024307755,343.0,75.66659416909621,186.81453976608188,male,Night_Light-on,3
rising,7.362784471218206,209.0,43.03872392344497,383.33321875,male,Night_Light-on,3
hunching,1.063904741774114,55.0,56.73362545454546,1565.5157425925925,male,Night_Light-on,3
rearing,1.3527795392094695,83.0,59.853202409638556,1000.6096243902439,male,Night_Light-on,3
climbing,0.13386880856760375,134.0,59.333620895522394,569.5572691729323,male,Night_Light-on,3
jumping,0.0,2.0,38.5,2878.0,male,Night_Light-on,3
grooming,1.8741633199464525,67.0,300.6670985074627,878.2585166666667,male,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,male,Night_Light-on,3
pausing,1.063904741774114,14.0,204.18207142857142,6688.619653846153,male,Night_Light-on,3
running,0.03602954422626554,5.0,27.4,13050.5,female,Night_Light-on,3
trotting,4.836966312376148,39.0,28.873394871794876,2046.8482552631579,female,Night_Light-on,3
left_turning,11.889749594667627,98.0,37.17294489795919,779.3816536082473,female,Night_Light-on,3
right_turning,2.5400828679517202,61.0,29.339537704918033,1104.8722400000001,female,Night_Light-on,3
walking,32.28247162673392,200.0,37.5105765,363.9000994974874,female,Night_Light-on,3
stepping,5.044136191677175,54.0,36.02214629629629,1238.7663698113206,female,Night_Light-on,3
sniffing,27.166276346604217,410.0,58.42667512195122,161.18186577017113,female,Night_Light-on,3
rising,8.457935507115835,202.0,36.461804455445545,368.3708278606965,female,Night_Light-on,3
hunching,1.2970635921455593,51.0,48.86902156862745,1472.3875439999997,female,Night_Light-on,3
rearing,5.305350387317601,81.0,49.22839259259259,931.10370875,female,Night_Light-on,3
climbing,0.0,135.0,66.44683407407408,511.38176940298507,female,Night_Light-on,3
jumping,0.0,0.0,0.0,0.0,female,Night_Light-on,3
grooming,1.143938029183931,80.0,248.02898874999997,862.9510379746836,female,Night_Light-on,3
scratching,0.0,0.0,0.0,0.0,female,Night_Light-on,3
pausing,0.0,10.0,722.98175,7965.867988888888,female,Night_Light-on,3
running,9.103589362097823,91.0,24.42023076923077,969.332297777778,female,Morning_Light-on,1
trotting,18.28156964850288,157.0,30.876989171974525,527.285166025641,female,Morning_Light-on,1
left_turning,6.695183187651106,111.0,34.41806126126126,765.605160909091,female,Morning_Light-on,1
right_turning,3.8497303328993864,124.0,27.08554516129032,693.0619219512196,female,Morning_Light-on,1
walking,34.03384787055979,317.0,41.3313189274448,242.9557180379747,female,Morning_Light-on,1
stepping,5.3654454156592895,72.0,40.35564444444445,1187.8097450704224,female,Morning_Light-on,1
sniffing,9.363957597173144,317.0,51.40735772870663,231.79455632911393,female,Morning_Light-on,1
rising,4.649432769202157,279.0,33.58674659498208,289.56024136690644,female,Morning_Light-on,1
hunching,0.6044262599962804,54.0,33.89410740740742,1602.1171830188678,female,Morning_Light-on,1
rearing,7.420494699646643,174.0,38.5515408045977,469.7209196531791,female,Morning_Light-on,1
climbing,0.0,331.0,65.65463987915406,206.02688272727275,female,Morning_Light-on,1
jumping,0.0,3.0,98.33333333333333,9761.0,female,Morning_Light-on,1
grooming,0.6323228566114933,52.0,63.81983076923078,1581.935962745098,female,Morning_Light-on,1
scratching,0.0,0.0,0.0,0.0,female,Morning_Light-on,1
pausing,0.0,1.0,151.0,0.0,female,Morning_Light-on,1
running,0.6307263311645199,17.0,22.190164705882356,4675.63261875,female,Morning_Light-on,1
trotting,5.271544283627672,85.0,26.910515294117644,1037.2241535714286,female,Morning_Light-on,1
left_turning,14.108352144469528,164.0,34.07212134146341,514.1434907975461,female,Morning_Light-on,1
right_turning,3.465675209135573,77.0,23.534172727272725,1142.5748078947368,female,Morning_Light-on,1
walking,28.110476696321868,284.0,40.40287183098591,276.8666915194346,female,Morning_Light-on,1
stepping,8.378701367680256,103.0,35.1282067961165,819.5521843137255,female,Morning_Light-on,1
