,group,group_id,gender,sniffing_fra,grooming_fra,sniffing_fre,grooming_fre,SG_fra_index,SG_fre_index,color
64,Night_Light-off,2,male,56.09951845906902,1.8298555377207062,58.0,5.0,30.657894736842103,11.6,#003960
65,Night_Light-off,2,female,56.69371196754563,0.5360764995653433,78.0,3.0,105.75675675675676,26.0,#003960
66,Afternoon_Light-on,0,female,49.285228046289994,0.001,90.0,0.1,49285.228046289994,900.0,#936736
67,Afternoon_Light-on,0,male,30.573523070288918,2.57294810981745,25.0,1.0,11.88268156424581,25.0,#936736
68,Afternoon_Light-on,0,male,45.583468395461914,1.2695840086439762,67.0,2.0,35.90425531914894,33.5,#936736
69,Night_Light-off,2,female,38.00955861681192,6.241214506606691,70.0,9.0,6.09009009009009,7.777777777777778,#003960
70,Night_Light-off,2,female,47.24653292042548,2.410125218796284,69.0,7.0,19.603351955307264,9.857142857142858,#003960
71,Night_Light-off,2,male,39.28656361474435,0.8799048751486327,28.0,3.0,44.648648648648646,9.333333333333334,#003960
72,Afternoon_Light-on,0,male,48.00647894343384,3.0774981310740093,68.0,4.0,15.59919028340081,17.0,#936736
73,Afternoon_Light-on,0,male,49.992725156409136,0.9166302924487123,62.0,2.0,54.539682539682545,31.0,#936736
74,Afternoon_Light-on,0,female,52.83265733350778,4.592437524532252,60.0,6.0,11.504273504273504,10.0,#936736
75,Night_Light-off,2,female,35.49232988068704,1.6520256981775272,72.0,4.0,21.484126984126988,18.0,#003960
76,Night_Light-off,2,female,38.86806596701649,0.5997001499250375,64.0,1.0,64.8125,64.0,#003960
77,Night_Light-off,2,male,41.43106965899155,2.462838822500729,68.0,2.0,16.822485207100588,34.0,#003960
78,Afternoon_Light-on,0,female,35.64482519101644,1.389210465385506,78.0,5.0,25.65833333333333,15.6,#936736
79,Afternoon_Light-on,0,male,32.04158790170133,0.14177693761814747,43.0,0.1,226.0,430.0,#936736
80,Afternoon_Light-on,0,male,47.03906444389151,3.0977855187857677,61.0,5.0,15.184738955823292,12.2,#936736
81,Night_Light-off,2,female,46.18605703938434,6.609325486645541,77.0,19.0,6.988013698630137,4.052631578947368,#003960
82,Night_Light-off,2,male,51.444633285396776,2.91541377957903,69.0,6.0,17.6457399103139,11.5,#003960
83,Night_Light-off,2,female,39.91567111735769,6.718200983836963,66.0,5.0,5.941422594142259,13.2,#003960
84,Afternoon_Light-on,0,female,48.386743957125674,0.9296729738597834,94.0,2.0,52.04705882352942,47.0,#936736
85,Afternoon_Light-on,0,female,39.739727678033496,7.579226412820822,63.0,14.0,5.243243243243243,4.5,#936736
86,Afternoon_Light-on,0,female,40.28146268312378,2.0186872765024804,74.0,4.0,19.954285714285714,18.5,#936736
87,Night_Light-off,2,male,42.41618667848176,5.745089351646729,75.0,8.0,7.3830334190231355,9.375,#003960
88,Night_Light-off,2,male,45.22930943595151,4.023897381830961,65.0,2.0,11.240174672489083,32.5,#003960
89,Night_Light-off,2,male,42.172354269021376,2.828309653432479,76.0,4.0,14.910798122065726,19.0,#003960
90,Afternoon_Light-on,0,male,50.68339681828367,17.56665919784898,59.0,16.0,2.885204081632653,3.6875,#936736
91,Afternoon_Light-on,0,female,45.05882352941176,2.485294117647059,84.0,1.0,18.130177514792898,84.0,#936736
92,Afternoon_Light-on,0,male,46.26884743163813,17.173524150268335,54.0,8.0,2.694196428571429,6.75,#936736
93,Night_Light-off,2,female,46.608643457382954,4.456782713085234,58.0,6.0,10.457912457912458,9.666666666666666,#003960
94,Night_Light-off,2,male,44.40100093837973,7.491398185799186,61.0,8.0,5.926931106471817,7.625,#003960
95,Night_Light-off,2,female,48.16258351893096,7.126948775055679,55.0,8.0,6.757812500000001,6.875,#003960
96,Night_Light-off,2,male,37.747653806047964,12.36406971547743,59.0,8.0,3.053012048192771,7.375,#003960
97,Night_Light-off,2,male,33.55617856372655,2.4584860901444903,47.0,3.0,13.649122807017543,15.666666666666666,#003960
98,Night_Light-off,2,female,36.13661994522314,1.4499758337361044,58.0,2.0,24.922222222222224,29.0,#003960
99,Afternoon_Light-on,0,female,41.24195942602672,2.350321622958931,35.0,1.0,17.54736842105263,35.0,#936736
100,Afternoon_Light-on,0,male,49.64639321074964,2.215935879302216,22.0,1.0,22.404255319148934,22.0,#936736
101,Afternoon_Light-on,0,female,50.95642168847979,3.351071479936718,52.0,2.0,15.206008583690986,26.0,#936736
102,Night_Light-off,2,male,42.77219311907122,8.707348152343197,57.0,5.0,4.912195121951219,11.4,#003960
103,Night_Light-off,2,female,45.51924943384018,7.457133613717244,52.0,9.0,6.10412147505423,5.777777777777778,#003960
104,Night_Light-off,2,male,44.176,1.568,58.0,4.0,28.1734693877551,14.5,#003960
105,Afternoon_Light-on,0,female,40.49994748450793,20.85915345026783,68.0,18.0,1.9415911379657602,3.7777777777777777,#936736
106,Afternoon_Light-on,0,female,42.033005131049784,4.409929274719179,55.0,5.0,9.531446540880504,11.0,#936736
107,Night_Light-off,2,male,38.12466415905427,2.9016657710908116,76.0,7.0,13.138888888888888,10.857142857142858,#003960
108,Night_Light-off,2,female,36.36927658518427,3.883856557885594,69.0,8.0,9.364217252396166,8.625,#003960
109,Night_Light-off,2,male,47.157354199779924,2.8854383176427434,93.0,8.0,16.343220338983052,11.625,#003960
110,Afternoon_Light-on,0,male,37.161977601748156,3.2641354821087134,59.0,2.0,11.384937238493723,29.5,#936736
111,Afternoon_Light-on,0,male,54.4435857805255,2.743431221020093,77.0,2.0,19.84507042253521,38.5,#936736
112,Afternoon_Light-on,0,male,52.193261284170376,0.04767959313413859,57.0,0.1,1094.6666666666667,570.0,#936736
113,Night_Light-off,2,female,55.3249404559374,4.21912215039129,80.0,5.0,13.112903225806452,16.0,#003960
114,Night_Light-off,2,female,50.81289611463213,2.121796638192339,79.0,4.0,23.94805194805195,19.75,#003960
115,Night_Light-off,2,female,43.47069842119347,5.084292213005084,71.0,4.0,8.549999999999999,17.75,#003960
116,Afternoon_Light-on,0,female,41.23015873015873,9.007936507936508,64.0,5.0,4.577092511013215,12.8,#936736
117,Afternoon_Light-on,0,male,33.35413027202396,5.864736710756176,54.0,4.0,5.687234042553192,13.5,#936736
118,Afternoon_Light-on,0,female,45.660942722138984,15.927163766278667,54.0,15.0,2.866859623733719,3.6,#936736
119,Afternoon_Light-on,0,male,33.54305937868659,2.1496919648708874,67.0,3.0,15.603658536585368,22.333333333333332,#936736
120,Stress_Light-on,4,female,14.227711047200136,62.34139739468787,38.0,21.0,0.22822252374491184,1.8095238095238095,#f55e6f
121,Stress_Light-on,4,female,16.055780646377084,43.02270799962311,38.0,27.0,0.37319316688567666,1.4074074074074074,#f55e6f
122,Stress_Light-on,4,female,20.817888317589382,43.082625851967,38.0,21.0,0.4832084374132667,1.8095238095238095,#f55e6f
123,Stress_Light-on,4,female,16.745124411566913,41.37188971082717,35.0,21.0,0.40474642392717813,1.6666666666666667,#f55e6f
124,Stress_Light-on,4,male,34.17914234965745,16.08728749048465,31.0,11.0,2.1246056782334386,2.8181818181818183,#f55e6f
125,Stress_Light-on,4,male,24.541392285983065,34.76011288805268,43.0,26.0,0.7060216508795669,1.6538461538461537,#f55e6f
126,Stress_Light-on,4,male,14.882053654024052,36.64431082331175,38.0,24.0,0.4061218049857999,1.5833333333333333,#f55e6f
127,Stress_Light-on,4,male,24.358368760825066,10.50228310502283,39.0,13.0,2.3193403298350828,3.0,#f55e6f
128,Stress_Light-on,4,female,27.37122220110245,27.61832351264018,30.0,19.0,0.9910529938059188,1.5789473684210527,#f55e6f
129,Stress_Light-on,4,female,15.080699394754541,34.431741761936784,23.0,18.0,0.43798828125000006,1.2777777777777777,#f55e6f
130,Stress_Light-on,4,female,14.4250116081102,32.796780684104625,28.0,17.0,0.439830108541765,1.6470588235294117,#f55e6f
131,Stress_Light-on,4,female,17.816943127962084,38.166469194312796,25.0,13.0,0.46682188591385326,1.9230769230769231,#f55e6f
132,Stress_Light-on,4,male,10.873854009516073,52.89543924799814,27.0,40.0,0.20557261956998685,0.675,#f55e6f
133,Stress_Light-on,4,male,19.27710843373494,32.298892539856396,29.0,31.0,0.5968349660889224,0.9354838709677419,#f55e6f
134,Stress_Light-on,4,male,26.62295081967213,27.03825136612022,32.0,14.0,0.9846402586903799,2.2857142857142856,#f55e6f
135,Stress_Light-on,4,male,32.92101077928963,13.288566884608588,31.0,11.0,2.477393617021277,2.8181818181818183,#f55e6f
136,Stress_Light-on,4,female,17.70171149144254,54.19722901385493,27.0,20.0,0.3266165413533834,1.35,#f55e6f
137,Stress_Light-on,4,female,10.430706123644887,53.765016114854966,28.0,34.0,0.19400544959128066,0.8235294117647058,#f55e6f
138,Stress_Light-on,4,female,9.216528038636973,39.21384491548162,27.0,21.0,0.23503250085528565,1.2857142857142858,#f55e6f
139,Stress_Light-on,4,female,25.0423968343697,13.397399660825323,41.0,19.0,1.8691983122362872,2.1578947368421053,#f55e6f
140,Stress_Light-on,4,male,13.259242957746478,46.30281690140845,25.0,21.0,0.2863593155893536,1.1904761904761905,#f55e6f
